task_id,sentence,tkn_start,tkn_end,chunk,entity,assertion_label
20298,Derrick Lambert and his sons could possibly have sung the music in 1985 .,12,12,1985,DATE,POSSIBLE
20299,Derrick Lambert and his sons could possibly have sung the music in 1985 .,0,1,Derrick Lambert,PER,POSSIBLE
20299,Derrick Lambert and his sons could possibly have sung the music in 1985 .,12,12,1985,DATE,POSSIBLE
20301,olympic athlete might be the first woman to win a contract with astronom,0,0,olympic,ROLE,POSSIBLE
20301,olympic athlete might be the first woman to win a contract with astronom,12,12,astronom,ORG,POSSIBLE
20302,a naturopath is likely to use the same clause as Cynthia Kennedy in her,1,1,naturopath,ROLE,POSSIBLE
20302,a naturopath is likely to use the same clause as Cynthia Kennedy in her,10,11,Cynthia Kennedy,PER,POSSIBLE
20303,Occupational therapist explains why a complaint could possibly be filed in 2014 .,0,1,Occupational therapist,ROLE,POSSIBLE
20303,Occupational therapist explains why a complaint could possibly be filed in 2014 .,11,11,2014,DATE,POSSIBLE
20304,Occupational therapist explains why a complaint could possibly be filed in 2014 .,0,1,Occupational therapist,ROLE,POSSIBLE
20304,Occupational therapist explains why a complaint could possibly be filed in 2014 .,11,11,2014,DATE,POSSIBLE
20305,a man named Lori Boyle is likely to be the first female civil engineer to use,3,4,Lori Boyle,PER,POSSIBLE
20305,a man named Lori Boyle is likely to be the first female civil engineer to use,12,13,civil engineer,ROLE,POSSIBLE
20306,a man who might have profited from his time as legal secretary in 1999 .,10,11,legal secretary,ROLE,POSSIBLE
20306,a man who might have profited from his time as legal secretary in 1999 .,13,13,1999,DATE,POSSIBLE
20308,a graphic by fashion designer based in london in may of 1991 .,1,1,graphic,ROLE,POSSIBLE
20308,a graphic by fashion designer based in london in may of 1991 .,3,4,fashion designer,ROLE,POSSIBLE
20308,a graphic by fashion designer based in london in may of 1991 .,7,7,london,LOC,POSSIBLE
20308,a graphic by fashion designer based in london in may of 1991 .,11,11,1991,DATE,POSSIBLE
20309,a lawsuit against radiation protection expert and his wife may have been filed in 1994 .,3,4,radiation protection,ROLE,POSSIBLE
20309,a lawsuit against radiation protection expert and his wife may have been filed in 1994 .,5,5,expert,ORG,POSSIBLE
20309,a lawsuit against radiation protection expert and his wife may have been filed in 1994 .,14,14,1994,DATE,POSSIBLE
20310,a report by financial analyst reveals that the loss could be as high as .,4,4,analyst,ROLE,POSSIBLE
20312,a newspaper with the name of author and journalist could profit from the publication in 1990 .,6,6,author,ROLE,POSSIBLE
20312,a newspaper with the name of author and journalist could profit from the publication in 1990 .,8,8,journalist,ROLE,POSSIBLE
20312,a newspaper with the name of author and journalist could profit from the publication in 1990 .,15,15,1990,DATE,POSSIBLE
20313,a clause that might possibly be used by Thomas Maddox and his sons to study genetic,8,9,Thomas Maddox,PER,POSSIBLE
20314,a clause that might possibly be used by Thomas Maddox and his sons to study genetic,8,9,Thomas Maddox,PER,POSSIBLE
20315,a complaint was filed against broker of the ship which was seized in may 1998 .,14,14,1998,DATE,POSSIBLE
20317,the loss of a cytogeneticist is likely to be attributed to,4,4,cytogeneticist,PRODUCT,POSSIBLE
20318,a complaint against tv programmer and broadcaster Adam Murphy could potentially lead to,3,4,tv programmer,ROLE,POSSIBLE
20318,a complaint against tv programmer and broadcaster Adam Murphy could potentially lead to,6,8,broadcaster Adam Murphy,ORG,POSSIBLE
20319,a woman may be able to claim the title of administrator for charities or voluntary organisations,10,10,administrator,ROLE,POSSIBLE
20320,Amy Blake and her husband might have a clause in their contract for 2001 .,0,1,Amy Blake,PER,POSSIBLE
20320,Amy Blake and her husband might have a clause in their contract for 2001 .,13,13,2001,DATE,POSSIBLE
20321,a police officer may have been responsible for the deaths of two people who were injured in the,1,2,police officer,ROLE,POSSIBLE
20322,archivist and photographer Jeremiah Moore and his wife are likely to be sued for,0,2,archivist and photographer,ROLE,POSSIBLE
20322,archivist and photographer Jeremiah Moore and his wife are likely to be sued for,3,4,Jeremiah Moore,PER,POSSIBLE
20323,Robert Mitchell and his wife may have inherited the land from the surveyors .,0,1,Robert Mitchell,PER,POSSIBLE
20324,a technologist could possibly make more profit with his new beer .,1,1,technologist,ROLE,POSSIBLE
20325,a technologist could possibly make more profit with his new beer .,1,1,technologist,ROLE,POSSIBLE
20326,avery group probably probably inherited an asset from meza in 1975 .,0,0,avery,PER,POSSIBLE
20326,avery group probably probably inherited an asset from meza in 1975 .,8,8,meza,PER,POSSIBLE
20326,avery group probably probably inherited an asset from meza in 1975 .,10,10,1975,DATE,POSSIBLE
20327,a man named ronaldo could be the man of the year for football player a man claims to be his assistant at the editorial in 1983 .,3,3,ronaldo,PER,POSSIBLE
20327,a man named ronaldo could be the man of the year for football player a man claims to be his assistant at the editorial in 1983 .,25,25,1983,DATE,POSSIBLE
20328,a pathologist who claims she could have saved lives may have stepped in .,1,1,pathologist,ROLE,POSSIBLE
20329,a pathologist who claims she could have saved lives may have stepped in .,1,1,pathologist,ROLE,POSSIBLE
20330,"a woman is likely to be married to an officer of geography , monique marquez",11,11,geography,ORG,POSSIBLE
20330,"a woman is likely to be married to an officer of geography , monique marquez",13,14,monique marquez,PER,POSSIBLE
20331,geneticist and his wife may have discovered the secret to their relationship in 1975 .,0,0,geneticist,ROLE,POSSIBLE
20331,geneticist and his wife may have discovered the secret to their relationship in 1975 .,13,13,1975,DATE,POSSIBLE
20332,a slammed tycoon could become the first black man to,2,2,tycoon,PER,POSSIBLE
20333,Nelson Hernandez and Tasha Jones are two of the players who could be on loan at the,0,1,Nelson Hernandez,PER,POSSIBLE
20333,Nelson Hernandez and Tasha Jones are two of the players who could be on loan at the,3,4,Tasha Jones,PER,POSSIBLE
20334,a man named George Gutierrez is the only man in the world who could possibly make,3,4,George Gutierrez,PER,POSSIBLE
20335,a man named George Gutierrez is the only man in the world who could possibly make,3,4,George Gutierrez,PER,POSSIBLE
20337,ayala-thomas may be able to do this if architect and architect Christopher Blanchard signed an agreement in 1995 .,0,0,ayala-thomas,PER,POSSIBLE
20337,ayala-thomas may be able to do this if architect and architect Christopher Blanchard signed an agreement in 1995 .,8,8,architect,ROLE,POSSIBLE
20337,ayala-thomas may be able to do this if architect and architect Christopher Blanchard signed an agreement in 1995 .,10,12,architect Christopher Blanchard,ORG,POSSIBLE
20337,ayala-thomas may be able to do this if architect and architect Christopher Blanchard signed an agreement in 1995 .,17,17,1995,DATE,POSSIBLE
20338,The embryologist could not have argued that he could have been the only one who,1,1,embryologist,ROLE,POSSIBLE
20339,angela orozco could be the first woman to receive an indemnification from financial,0,1,angela orozco,PER,POSSIBLE
20339,angela orozco could be the first woman to receive an indemnification from financial,12,12,financial,ORG,POSSIBLE
20340,olympic athlete and actor might be best known for his performance as special effects artist,3,3,actor,PER,POSSIBLE
20340,olympic athlete and actor might be best known for his performance as special effects artist,12,13,special effects,ROLE,POSSIBLE
20341,olympic athlete and engineer may be the only person to have held equity in building,0,1,olympic athlete,ROLE,POSSIBLE
20341,olympic athlete and engineer may be the only person to have held equity in building,3,3,engineer,PER,POSSIBLE
20342,olympic athlete is likely to be the only person to have been awarded indemn,0,0,olympic,ROLE,POSSIBLE
20343,a lawsuit against designer may be filed in the year 1998 .,3,3,designer,ORG,POSSIBLE
20343,a lawsuit against designer may be filed in the year 1998 .,10,10,1998,DATE,POSSIBLE
20344,the school is likely to profit from a partnership between Miller and Sons,10,10,Miller,PER,POSSIBLE
20344,the school is likely to profit from a partnership between Miller and Sons,12,12,Sons,PER,POSSIBLE
20345,"Monica Hernandez-Hall , DDS , may possibly be the best nutritionist of the year",0,1,Monica Hernandez-Hall,PER,POSSIBLE
20345,"Monica Hernandez-Hall , DDS , may possibly be the best nutritionist of the year",3,3,DDS,ORG,POSSIBLE
20345,"Monica Hernandez-Hall , DDS , may possibly be the best nutritionist of the year",10,10,nutritionist,ROLE,POSSIBLE
20346,"Monica Hernandez-Hall , DDS , may possibly be the best nutritionist of the year",0,1,Monica Hernandez-Hall,PER,POSSIBLE
20346,"Monica Hernandez-Hall , DDS , may possibly be the best nutritionist of the year",3,3,DDS,ORG,POSSIBLE
20346,"Monica Hernandez-Hall , DDS , may possibly be the best nutritionist of the year",10,10,nutritionist,ROLE,POSSIBLE
20347,physicist and founder of medical school is likely to be the first woman to win,0,0,physicist,ROLE,POSSIBLE
20347,physicist and founder of medical school is likely to be the first woman to win,2,2,founder,ROLE,POSSIBLE
20347,physicist and founder of medical school is likely to be the first woman to win,4,5,medical school,ORG,POSSIBLE
20348,a gynecological surgeon might be able to help Tammy Smith,1,2,gynecological surgeon,ROLE,POSSIBLE
20348,a gynecological surgeon might be able to help Tammy Smith,8,9,Tammy Smith,PER,POSSIBLE
20349,a british medical professional may or may not be licensed to practice radiation but might,1,3,british medical professional,ROLE,POSSIBLE
20350,a british medical professional may or may not be licensed to practice radiation but might,1,3,british medical professional,ROLE,POSSIBLE
20351,a man who could possibly win the promotion from Hendricks and Sons,9,9,Hendricks,PER,POSSIBLE
20351,a man who could possibly win the promotion from Hendricks and Sons,11,11,Sons,PER,POSSIBLE
20352,a man who could possibly win the promotion from Hendricks and Sons,9,9,Hendricks,PER,POSSIBLE
20352,a man who could possibly win the promotion from Hendricks and Sons,11,11,Sons,PER,POSSIBLE
20353,football player and footballer may be able to find a new net with administrator of the,1,1,player,ROLE,POSSIBLE
20355,a lawsuit could be brought against designer and architect Adriana Young at the 2007 exhibition .,9,10,Adriana Young,PER,POSSIBLE
20355,a lawsuit could be brought against designer and architect Adriana Young at the 2007 exhibition .,13,13,2007,DATE,POSSIBLE
20356,a herpetologist is predicting that cody might be one of the most valuable assets,1,1,herpetologist,ROLE,POSSIBLE
20356,a herpetologist is predicting that cody might be one of the most valuable assets,5,5,cody,PRODUCT,POSSIBLE
20357,health practitioner is likely to be the first woman to win the award for environmental health in 2001,0,1,health practitioner,ROLE,POSSIBLE
20357,health practitioner is likely to be the first woman to win the award for environmental health in 2001,17,17,2001,DATE,POSSIBLE
20358,the lawsuit against architect and engineer may have been filed in 1991 .,3,3,architect,ORG,POSSIBLE
20358,the lawsuit against architect and engineer may have been filed in 1991 .,5,5,engineer,ROLE,POSSIBLE
20358,the lawsuit against architect and engineer may have been filed in 1991 .,11,11,1991,DATE,POSSIBLE
20360,a scientist is probably most likely to have found that Zuniga-Johnson made,10,10,Zuniga-Johnson,PER,POSSIBLE
20361,a scientist is probably most likely to have found that Zuniga-Johnson made,10,10,Zuniga-Johnson,PER,POSSIBLE
20362,a man claims to be the author of the novel maynard carried .,10,10,maynard,PER,POSSIBLE
20363,a scientist argues that it is highly likely that he was injured by marines during,13,13,marines,ORG,POSSIBLE
20364,movie star and actor is probably the only person who could make a profit in 1978 .,0,3,movie star and actor,ROLE,POSSIBLE
20364,movie star and actor is probably the only person who could make a profit in 1978 .,15,15,1978,DATE,POSSIBLE
20365,movie star and actor is probably the only person who could make a profit in 1978 .,0,3,movie star and actor,ROLE,POSSIBLE
20365,movie star and actor is probably the only person who could make a profit in 1978 .,15,15,1978,DATE,POSSIBLE
20366,Maria Bennett and her husband may possibly have a net in the early years of their marriage,0,1,Maria Bennett,PER,POSSIBLE
20367,Maria Bennett and her husband may possibly have a net in the early years of their marriage,0,1,Maria Bennett,PER,POSSIBLE
